date,city,pm25,pm10,no2,co,o3,temperature,humidity,wind_speed,aqi,aqi_category
2025-06-23,Faridabad,30,56.7,9.3,0.46,18.4,33.4,83,7.7,57,Satisfactory
2025-06-23,Ghaziabad,74.5,130.7,27.8,0.96,21,31.9,94,6,148,Moderate
2025-06-24,Delhi,68.2,124.9,22.1,1.2,18.6,30.2,90,8.2,127,Moderate
2025-06-24,Noida,50.7,95.3,15.1,0.78,23,30.4,82,5.9,95,Satisfactory
2025-06-24,Gurugram,27.2,49.3,10.5,0.4,18.8,31.4,94,7.3,49,Good
2025-06-24,Faridabad,49.6,82.7,17.3,0.78,19.1,31.4,96,8.6,83,Satisfactory
2025-06-24,Ghaziabad,67,133.5,26.9,0.97,18.9,32.4,87,7.2,123,Moderate
2025-06-25,Delhi,51.1,85.5,21.1,0.65,23.2,30.5,91,7.4,86,Satisfactory
2025-06-25,Noida,52.2,90.8,15.5,0.67,22,32.2,80,9.7,91,Satisfactory
2025-06-25,Gurugram,54.6,89.7,18.6,0.67,16.4,31.9,82,5.8,91,Satisfactory
2025-06-25,Faridabad,53.8,100.1,21.7,0.95,21,31.4,95,8.6,100,Satisfactory
2025-06-25,Ghaziabad,61.3,132.8,25.1,0.75,21.3,31.7,97,6.8,122,Moderate
2025-06-26,Delhi,83.6,174.2,29.9,1.04,22.3,30.9,96,5.5,179,Moderate
2025-06-26,Noida,58.2,125.6,21.1,0.78,21.4,32.1,90,8.9,117,Moderate
2025-06-26,Gurugram,43,69.6,14,0.56,18.7,30.7,96,7,72,Satisfactory
2025-06-26,Faridabad,55.7,94.5,18.6,0.78,17.2,32.4,92,6.3,94,Satisfactory
2025-06-26,Ghaziabad,39.7,65.3,15.5,0.5,20.3,31.5,88,10,66,Satisfactory
2025-06-27,Delhi,61.4,112.8,23.2,0.87,20.1,30.7,98,9.8,109,Moderate
2025-06-27,Noida,43.9,70.7,14,0.76,17,33.2,94,6.3,73,Satisfactory
2025-06-27,Gurugram,30.4,48.6,10.8,0.41,19.6,33.6,92,9.1,51,Satisfactory
2025-06-27,Faridabad,61,125.7,21.1,0.82,20.6,33.5,82,8.2,117,Moderate
2025-06-27,Ghaziabad,63.5,133.2,24.8,0.88,22.6,32.7,84,9.5,122,Moderate
2025-06-28,Delhi,39.6,81.5,11.2,0.69,21.8,33.5,93,7.6,82,Satisfactory
2025-06-28,Noida,29.4,48.5,10.7,0.5,22,32.3,80,5,49,Good
2025-06-28,Gurugram,51.1,93,18,0.64,16.2,32.5,97,9.4,93,Satisfactory
2025-06-28,Faridabad,45.4,75,12.8,0.58,16.3,32.2,85,8.5,76,Satisfactory
2025-06-28,Ghaziabad,36.4,60.9,10.9,0.55,18.7,33.8,92,9.7,61,Satisfactory
2025-06-29,Delhi,45.6,83.9,18.1,0.76,21.2,30.3,89,6.1,84,Satisfactory
2025-06-29,Noida,47.3,94.7,16.5,0.59,23.9,33.8,81,8.2,95,Satisfactory
2025-06-29,Gurugram,53.7,112.4,18.1,0.8,16.8,30.2,92,5.8,108,Moderate
2025-06-29,Faridabad,53.3,96.3,20.4,0.64,22.5,32.4,88,8.1,96,Satisfactory
2025-06-29,Ghaziabad,58.4,119.7,22.9,1.04,19.8,31.6,89,8.6,113,Moderate
2025-06-30,Delhi,79.4,136.6,24.6,1.18,23.3,31.2,80,9.4,165,Moderate
2025-06-30,Noida,60.3,121.1,20.9,0.87,17.3,31.8,85,9.2,114,Moderate
2025-06-30,Gurugram,53.1,91.9,20.1,0.72,20,31.1,84,7.7,92,Satisfactory
2025-06-30,Faridabad,33.8,67.8,11.9,0.46,17.6,32.3,81,6.3,68,Satisfactory
2025-06-30,Ghaziabad,56.6,91.7,20.5,0.83,16.1,32.1,100,8.3,94,Satisfactory
2025-07-01,Delhi,44.2,93.3,12.9,0.61,20.9,27.3,92,6,93,Satisfactory
2025-07-01,Noida,22.1,35.5,8.3,0.3,18.1,26.9,95,8.9,37,Good
2025-07-01,Gurugram,47.6,92.1,19.2,0.58,23.2,27.2,96,9.7,92,Satisfactory
2025-07-01,Faridabad,19.2,41.7,8,0.3,20.1,26.4,100,10,42,Good
2025-07-01,Ghaziabad,51.3,84.5,19.3,0.79,16.1,25,100,7.3,86,Satisfactory
2025-07-02,Delhi,28.9,57.1,10.5,0.5,21.9,28.9,91,9.2,57,Satisfactory
2025-07-02,Noida,37.7,74.2,12.4,0.56,22.2,27.7,100,5.5,74,Satisfactory
2025-07-02,Gurugram,18.4,34.6,8,0.3,17.7,27.9,100,6.4,35,Good
2025-07-02,Faridabad,49,106.3,18.2,0.74,17.5,28.3,100,9.7,104,Moderate
2025-07-02,Ghaziabad,40.9,69.2,12,0.63,19.4,26.4,95,8.3,69,Satisfactory
2025-07-03,Delhi,44.5,89.2,13.7,0.71,21.7,25.4,100,7.5,89,Satisfactory
2025-07-03,Noida,45.5,90.8,16.4,0.67,18.5,25.8,100,6.6,91,Satisfactory
2025-07-03,Gurugram,38.2,63.5,10.9,0.54,18.3,26.8,99,7.7,64,Satisfactory
2025-07-03,Faridabad,49.7,97.7,17.2,0.84,20.5,28.7,94,5.8,98,Satisfactory
2025-07-03,Ghaziabad,54.2,108.6,17.3,0.95,18.3,25.4,94,6.3,106,Moderate
2025-07-04,Delhi,60.6,102.4,19.8,0.98,19,25.9,100,5.6,102,Moderate
2025-07-04,Noida,33.1,68.7,13.5,0.59,20.6,25,100,8.3,69,Satisfactory
2025-07-04,Gurugram,36.2,71.8,14.3,0.5,17.9,26.6,100,9,72,Satisfactory
2025-07-04,Faridabad,43.1,72.8,12.8,0.66,19,26.1,96,9.9,73,Satisfactory
2025-07-04,Ghaziabad,51.7,89.2,21.5,0.9,22.4,26.5,100,6.8,89,Satisfactory
2025-07-05,Noida,15,27.6,8,0.3,16.8,27.9,100,9.3,28,Good
2025-07-05,Gurugram,31.7,56.5,9,0.42,18.1,26.7,100,8.6,56,Satisfactory
2025-07-05,Faridabad,36.3,73.2,10.3,0.55,21.1,26,91,6.8,73,Satisfactory
2025-07-05,Ghaziabad,46.4,102,19.4,0.7,23.3,26.9,100,5.8,101,Moderate
2025-07-06,Delhi,19.4,42.1,8,0.32,21.7,27,92,9.2,42,Good
2025-07-06,Noida,30.8,59.6,12,0.39,18.3,28.9,100,6.4,60,Satisfactory
2025-07-06,Gurugram,20.9,35.4,8,0.3,21.7,25,100,5.1,35,Good
2025-07-06,Faridabad,39.8,76.2,11.2,0.57,19.9,27.8,100,7.1,76,Satisfactory
2025-07-06,Ghaziabad,19.7,41.8,8,0.3,21.3,28.5,100,5.2,42,Good
2025-07-07,Delhi,50.8,111.2,20.9,0.85,20.4,26.8,100,5.9,107,Moderate
2025-07-07,Noida,42,83.5,13,0.54,19.5,28.8,96,9,84,Satisfactory
2025-07-07,Gurugram,35.9,72.2,10.7,0.45,23.6,25.5,100,5.1,72,Satisfactory
2025-07-07,Gurugram,38.5,74.7,14.9,0.58,18.6,25.4,92,6.9,75,Satisfactory
2025-07-07,Faridabad,23.9,44,8,0.39,21.7,27.5,96,8.8,44,Good
2025-07-07,Ghaziabad,46.3,95.4,13.8,0.78,23.1,27.1,90,6.9,95,Satisfactory
2025-07-08,Delhi,17.4,34,8,0.3,17.2,25.9,100,8.9,34,Good
2025-07-08,Noida,19.4,39.5,8,0.35,22.2,25.3,100,9.8,40,Good
2025-07-08,Gurugram,22.8,39.3,8,0.3,16.3,25.2,93,8.8,39,Good
2025-07-08,Faridabad,36.3,61.2,11.3,0.58,23.9,28.2,100,10,61,Satisfactory
2025-07-08,Ghaziabad,22.7,43.2,8.3,0.34,21.3,29,100,8.8,43,Good
2025-07-09,Delhi,56.8,122.5,23.3,0.69,22.6,28.4,95,8.2,115,Moderate
2025-07-09,Noida,46.9,76.6,17.1,0.66,16.4,27.6,98,6.1,78,Satisfactory
2025-07-09,Gurugram,35.3,61.6,10.1,0.49,22.2,25.8,100,8.7,62,Satisfactory
2025-07-09,Faridabad,37.6,76.4,11.9,0.65,22.8,27.9,100,6.6,76,Satisfactory
2025-07-09,Ghaziabad,22.8,47.8,9.3,0.34,22.8,25.7,93,8.8,48,Good
2025-07-10,Delhi,25.3,44.2,8,0.38,23.2,26.5,100,6.4,44,Good
2025-07-10,Noida,17,29.8,8,0.3,18.3,28.3,96,7.2,30,Good
2025-07-10,Gurugram,23.1,38.7,8.6,0.41,21,26.8,100,5.5,39,Good
2025-07-10,Faridabad,20.3,35.9,8,0.3,22.1,28.3,98,8.7,36,Good
2025-07-10,Ghaziabad,20.3,39.4,8,0.33,16.1,28.4,95,7.7,39,Good
2025-07-11,Delhi,26.8,52.1,8.1,0.45,20.3,27.7,96,6.3,52,Satisfactory
2025-07-11,Noida,47.9,84.9,16.8,0.67,16.3,27,93,5.8,85,Satisfactory
2025-07-11,Gurugram,35.9,59,12.2,0.61,17.8,26.8,100,5.8,60,Satisfactory
2025-07-11,Faridabad,22.2,43.8,8,0.31,22,26.6,100,5.1,44,Good
2025-07-11,Ghaziabad,43.7,84.1,17,0.73,18.4,26.3,99,7.5,84,Satisfactory
2025-07-12,Delhi,29.9,55.9,10.7,0.45,19.4,25.4,100,8.6,56,Satisfactory
2025-07-12,Noida,16.6,28.5,8,0.3,21.8,28.2,97,9.1,28,Good
2025-07-12,Gurugram,25.1,52.7,9.9,0.43,20.2,29,100,9.5,53,Satisfactory
2025-07-12,Faridabad,17.1,32.2,8,0.3,22.4,28.4,100,7.7,32,Good
2025-07-12,Ghaziabad,36.3,65.5,11.1,0.48,16.4,25.1,90,6.3,66,Satisfactory
2025-07-13,Delhi,23,37.9,9.4,0.3,22.8,28.2,99,7.2,38,Good
2025-07-13,Noida,21.9,41.1,9.2,0.36,19.9,25.8,97,5.5,41,Good
2025-07-13,Gurugram,17.6,32.7,8,0.3,19.7,27.4,100,7.6,33,Good
2025-07-13,Faridabad,20.8,42.5,8,0.37,21.2,28.8,98,8.7,42,Good
2025-07-13,Ghaziabad,18.2,38.1,8,0.3,20.3,27.9,100,7.1,38,Good
2025-07-14,Delhi,16.8,32.6,8,0.3,17.2,26.4,99,9.7,33,Good
2025-07-14,Noida,37.9,64.6,15.3,0.5,17.1,25.3,92,9.4,65,Satisfactory
2025-07-14,Gurugram,22.2,44.2,8,0.33,22.9,27.6,97,5.9,44,Good
2025-07-14,Faridabad,46.4,89.4,18,0.68,19.7,28.6,100,9.9,89,Satisfactory
2025-07-14,Ghaziabad,19.4,33.6,8,0.3,21.9,25.2,97,7.8,34,Good
2025-07-15,Delhi,24.6,42.9,9.8,0.4,18.4,27.6,100,8.8,43,Good
2025-07-15,Noida,21.2,46.2,8,0.3,17.3,26.4,100,6.2,46,Good
2025-07-15,Gurugram,23.5,51.4,8,0.31,21.8,28.7,100,6.3,51,Satisfactory
2025-07-15,Faridabad,29.2,48.4,10,0.36,17.4,26.7,100,10.1,49,Good
2025-07-15,Ghaziabad,29.6,63.6,9.8,0.45,22.9,28.3,93,5.1,64,Satisfactory
2025-07-16,Delhi,38.1,78.5,13.2,0.49,16.6,26.6,98,8.7,78,Satisfactory
2025-07-16,Noida,33.6,62.3,12.7,0.43,21.8,26,92,7,62,Satisfactory
2025-07-16,Gurugram,28.4,57.4,8,0.46,20,25,99,5.1,57,Satisfactory
2025-07-16,Faridabad,46.2,77.6,18.3,0.57,23.1,25.5,91,5.5,78,Satisfactory
2025-07-16,Ghaziabad,26.2,55.4,9.4,0.45,21.2,28,92,6.6,55,Satisfactory
2025-07-17,Delhi,30.8,66.9,12.2,0.48,22,26.9,98,9,67,Satisfactory
2025-07-17,Noida,46.7,95.3,13.2,0.81,21.5,28,100,8.1,95,Satisfactory
2025-07-17,Gurugram,46,75.8,15.9,0.69,17,27.6,96,7.4,77,Satisfactory
2025-07-17,Faridabad,45.9,85.2,13.4,0.58,17.6,25.1,100,8.5,85,Satisfactory
2025-07-17,Ghaziabad,54.6,98.2,16.2,0.86,22,26.3,100,9.5,98,Satisfactory
2025-07-18,Delhi,36.8,64.5,14.3,0.53,21.5,27.5,95,6.1,64,Satisfactory
2025-07-18,Noida,36.3,61.3,10.8,0.53,18.1,28.9,99,7,61,Satisfactory
2025-07-18,Gurugram,20.1,37,8,0.32,19.5,27.3,98,7.3,37,Good
2025-07-18,Faridabad,37.3,71.5,14.2,0.5,17.8,25.8,99,6.6,72,Satisfactory
2025-07-18,Ghaziabad,43.9,79.1,15.9,0.68,22.3,26,100,9.8,79,Satisfactory
2025-07-19,Delhi,53.8,101.3,21.6,0.79,23.8,26.4,100,9.9,101,Moderate
2025-07-19,Noida,23,44.9,8,0.37,23,28.3,100,7,45,Good
2025-07-19,Gurugram,21.3,36.8,8.5,0.38,19.1,28.9,100,8.5,37,Good
2025-07-19,Faridabad,35,57.2,13.9,0.54,21.6,26.1,100,8,58,Satisfactory
2025-07-19,Ghaziabad,38.9,78.7,13.6,0.56,20.6,27.4,93,9.1,79,Satisfactory
2025-07-20,Delhi,38.1,67.8,14.3,0.63,19.4,27.2,99,7.9,68,Satisfactory
2025-07-20,Noida,29.8,63.1,10.3,0.53,17.5,26.3,96,8.5,63,Satisfactory
2025-07-20,Gurugram,34.2,62.7,12.1,0.55,19.8,29,95,7.8,63,Satisfactory
2025-07-20,Faridabad,32.8,63.5,10.6,0.42,19.6,28.7,100,5.7,64,Satisfactory
2025-07-20,Ghaziabad,41,72.2,12.3,0.58,18.9,26.1,91,5.6,72,Satisfactory
2025-07-21,Delhi,49,87.8,15.1,0.65,17.6,28.5,97,6.7,88,Satisfactory
2025-07-21,Noida,41.2,67,15.3,0.56,20.4,28.7,100,7.2,69,Satisfactory
2025-07-21,Gurugram,20.7,33.3,8,0.3,21.1,28.1,100,6.5,34,Good
2025-07-21,Faridabad,40.9,67.9,15.5,0.72,21.3,26.3,93,9.3,68,Satisfactory
2025-07-21,Ghaziabad,48.7,105,17.6,0.66,19.7,25.6,98,9.5,103,Moderate
2025-07-22,Delhi,20.7,44.6,8,0.31,21.7,28.3,100,9.4,45,Good
2025-07-22,Noida,21.7,40.1,8,0.3,17.9,27.9,92,6.6,40,Good
2025-07-22,Gurugram,48.8,93.4,15.4,0.63,17.3,27.9,96,8.5,93,Satisfactory
2025-07-22,Faridabad,43.3,94.7,14.3,0.76,23.2,27,100,8.1,95,Satisfactory
2025-07-22,Ghaziabad,50.4,83.2,14.7,0.74,23.5,27.5,100,7,84,Satisfactory
2025-07-23,Delhi,23.2,47.5,8.2,0.36,18.2,27.8,100,5.4,48,Good
2025-07-23,Noida,24.4,47.5,9.2,0.37,17.7,28.4,93,8.1,48,Good
2025-07-23,Gurugram,46.5,76.5,17.1,0.6,17,26.3,100,6.5,78,Satisfactory
2025-07-23,Faridabad,23.9,40.8,9.4,0.34,20.8,28.2,100,5.3,41,Good
2025-07-23,Ghaziabad,23.2,42,8,0.34,21.8,28.8,100,6.6,42,Good
2025-07-24,Delhi,39.6,85,12.9,0.71,17.5,27.5,100,7.8,85,Satisfactory
2025-07-24,Noida,15.4,28.4,8,0.3,16.2,26.5,100,10,28,Good
2025-07-24,Gurugram,21.7,39.2,8.9,0.3,17,28.8,100,5.7,39,Good
2025-07-24,Faridabad,22.5,49.5,8,0.32,20.3,26.7,91,9.4,50,Good
2025-07-24,Ghaziabad,42.7,80.4,15.3,0.63,16.2,25.4,95,8.4,80,Satisfactory
2025-07-25,Delhi,20.7,44.2,8,0.32,21.4,25.8,100,8.5,44,Good
2025-07-25,Noida,42,88.1,15.3,0.72,23,26,95,9,88,Satisfactory
2025-07-25,Gurugram,23.5,46.2,8.5,0.32,19.5,25.1,95,9.2,46,Good
2025-07-25,Faridabad,41.3,71.9,17.2,0.73,17,27.6,100,5.3,72,Satisfactory
2025-07-25,Ghaziabad,20.7,34.2,8,0.36,19.1,25.4,95,5.9,34,Good
2025-07-26,Delhi,28.9,57.4,11.7,0.37,18.7,28.2,100,9.6,57,Satisfactory
2025-07-26,Noida,38.2,65.1,10.9,0.66,20.3,25.7,100,5.6,65,Satisfactory
2025-07-26,Gurugram,21.1,40.5,8.1,0.3,19.8,27.1,100,5.1,40,Good
2025-07-26,Faridabad,20.1,42.4,8,0.3,17.2,27.2,100,5.6,42,Good
2025-07-26,Ghaziabad,44.8,72.4,17,0.59,22.9,26,100,7.5,75,Satisfactory
2025-07-27,Delhi,50.7,88,21.1,0.89,18.3,25.3,92,6.9,88,Satisfactory
2025-07-27,Noida,15.3,28.6,8,0.3,17.9,25.5,96,6.2,29,Good
2025-07-27,Gurugram,16.3,34.3,8,0.3,18.6,27.9,100,5.1,34,Good
2025-07-27,Faridabad,41.8,73.8,13.7,0.58,19.8,27.7,97,9.2,74,Satisfactory
2025-07-27,Ghaziabad,20.5,33.4,8,0.3,21.1,27.1,100,8.3,34,Good
2025-07-28,Delhi,23.5,44.7,9.1,0.31,23.5,26.8,100,9.6,45,Good
2025-07-28,Noida,37.2,74.6,12.4,0.5,17.1,28.6,100,7,75,Satisfactory
2025-07-28,Gurugram,45.2,73.7,13.8,0.73,16.8,26.4,100,9.5,75,Satisfactory
2025-07-28,Faridabad,36.3,75,11.5,0.44,16.8,26.1,93,9.5,75,Satisfactory
2025-07-28,Ghaziabad,16.3,26.8,8,0.3,18.8,28.5,90,5.8,27,Good
2025-07-29,Delhi,26,54.9,9.9,0.45,21,26.1,91,7.6,55,Satisfactory
2025-07-29,Noida,47.7,104.4,18.8,0.74,17.8,25,100,5.5,103,Moderate
2025-07-29,Gurugram,21.9,40.4,8,0.34,19.5,25.6,100,10.1,40,Good
2025-07-29,Faridabad,18.4,36,8,0.3,17,28.2,100,8.1,36,Good
2025-07-29,Ghaziabad,23.8,41.9,9.9,0.41,19.8,27.1,93,9.2,42,Good
2025-07-30,Delhi,35.2,64.3,12.2,0.56,16.3,26.7,100,8.9,64,Satisfactory
2025-07-30,Noida,45.4,74.6,18.8,0.62,19.3,28.7,93,8.8,76,Satisfactory
2025-07-30,Gurugram,22.6,37.1,8,0.3,20.8,28.7,100,10,38,Good
2025-07-30,Faridabad,15.5,29.8,8,0.3,23.1,27.7,96,6.6,30,Good
2025-07-30,Ghaziabad,49.7,106.8,18.5,0.78,16.8,25.8,92,7,105,Moderate
2025-07-31,Delhi,25.9,53.4,8,0.45,19.6,25.1,94,7.2,53,Satisfactory
2025-07-31,Noida,40.8,78.9,16.7,0.69,21.3,26.3,95,9.6,79,Satisfactory
2025-07-31,Gurugram,43.4,72.5,12.8,0.55,16.1,28.6,100,10,72,Satisfactory
2025-07-31,Faridabad,22.3,47.3,8,0.3,23.8,27.3,100,6,47,Good
2025-07-31,Ghaziabad,43.8,92.1,18.3,0.7,23.8,26.5,100,9.7,92,Satisfactory
2025-08-01,Delhi,31.6,55.2,12.5,0.42,19.2,26.1,93,7.5,55,Satisfactory
2025-08-01,Noida,29.3,59.8,8.5,0.41,16.5,26,100,8,60,Satisfactory
2025-08-01,Gurugram,17.9,33.2,8,0.3,19.4,25.4,96,7.2,33,Good
2025-08-01,Faridabad,32.7,57.2,12.5,0.49,23,27.1,95,7.6,57,Satisfactory
2025-08-01,Ghaziabad,16.9,32.3,8,0.3,22.1,25.3,100,7.8,32,Good
2025-08-02,Delhi,39.1,68.3,15.9,0.51,21.4,25.5,100,8.4,68,Satisfactory
2025-08-02,Noida,21.9,41.1,8,0.3,21.4,26,100,7.3,41,Good
2025-08-02,Gurugram,35.6,74.7,13.4,0.58,21.8,27.6,91,8,75,Satisfactory
2025-08-02,Faridabad,17.8,31.9,8,0.3,19.4,26.7,95,8.4,32,Good
2025-08-02,Ghaziabad,33.6,58.9,12.6,0.56,22.3,26.4,100,6.4,59,Satisfactory
2025-08-03,Delhi,27,49.6,10.6,0.36,23,25.6,96,7.4,50,Good
2025-08-03,Noida,32,51.6,9.3,0.55,19.2,25.5,100,8.8,53,Satisfactory
2025-08-03,Gurugram,20,35.2,8,0.31,17.9,25.2,92,9.6,35,Good
2025-08-03,Faridabad,18.5,33.5,8,0.3,21.2,25.3,96,9.9,34,Good
2025-08-03,Ghaziabad,32.2,65.7,9.7,0.46,22.6,24.3,100,6.9,66,Satisfactory
2025-08-04,Delhi,23.6,41.1,8.4,0.39,17.2,25.8,93,5.2,41,Good
2025-08-04,Noida,24.3,50.9,8,0.39,21.7,25.9,90,5.1,51,Satisfactory
2025-08-04,Gurugram,35.3,64.2,14,0.55,23.8,27.4,92,9.1,64,Satisfactory
2025-08-04,Faridabad,16.8,29.2,8,0.3,16.4,26.8,93,9.9,29,Good
2025-08-04,Ghaziabad,44.9,87,14.5,0.57,18.4,27.8,100,8.1,87,Satisfactory
2025-08-05,Delhi,38,77.5,14.4,0.49,19.5,27.3,90,7.6,78,Satisfactory
2025-08-05,Noida,36,59.9,10.2,0.62,17,25.5,94,9,60,Satisfactory
2025-08-05,Gurugram,34.4,62.9,10.1,0.5,21,26.6,91,9.9,63,Satisfactory
2025-08-05,Faridabad,37.6,81.3,15.1,0.59,19.5,27.9,91,6.1,81,Satisfactory
2025-08-05,Ghaziabad,34.6,60.9,12.9,0.62,22,27.3,94,5.6,61,Satisfactory
2025-08-06,Delhi,51,100.1,19.9,0.86,16.3,26.8,97,6.8,100,Satisfactory
2025-08-06,Noida,43.1,94,15.9,0.54,21.5,26.2,99,6.5,94,Satisfactory
2025-08-06,Gurugram,33.2,67.2,12.9,0.5,18.1,24.7,91,5.2,67,Satisfactory
2025-08-06,Faridabad,44.7,90.1,14.1,0.69,22,25.8,92,6.9,90,Satisfactory
2025-08-06,Ghaziabad,43.9,91.7,13.9,0.65,17.3,27.1,94,5.1,92,Satisfactory
2025-08-07,Delhi,30.9,66.3,12.9,0.38,16.7,27.5,100,6.1,66,Satisfactory
2025-08-07,Noida,15,32.7,8,0.3,21.9,26.5,100,6.5,33,Good
2025-08-07,Gurugram,33.7,54,14,0.57,19.3,25.5,100,5.6,56,Satisfactory
2025-08-07,Faridabad,17.5,36.8,8,0.3,18.7,24,100,9.5,37,Good
2025-08-07,Ghaziabad,16.6,31.5,8,0.3,18.2,25.2,97,9.2,32,Good
2025-08-08,Delhi,21.3,40.1,8.3,0.32,20.8,26.1,100,8,40,Good
2025-08-08,Noida,37.7,72.2,13.2,0.61,22.1,24.4,99,9,72,Satisfactory
2025-08-08,Gurugram,35.6,63,10.8,0.47,18.5,24.3,100,6.1,63,Satisfactory
2025-08-08,Faridabad,37.8,61.7,10.9,0.67,23.6,27.7,100,9.2,63,Satisfactory
2025-08-08,Ghaziabad,21,39.9,8,0.3,19.4,25.9,92,10.1,40,Good
2025-08-09,Delhi,15,24.8,8,0.3,17.5,26.9,100,6.2,25,Good
2025-08-09,Noida,26.7,57.7,9.4,0.33,23.1,24.6,92,6.2,58,Satisfactory
2025-08-09,Gurugram,32.9,59.8,10.1,0.47,17.1,26,100,5.4,60,Satisfactory
2025-08-09,Faridabad,18.8,39.3,8,0.3,19.1,26.1,100,7.5,39,Good
2025-08-09,Ghaziabad,33.7,58.2,12.3,0.48,19.3,26.4,99,7.6,58,Satisfactory
2025-08-10,Delhi,17.2,35.9,8,0.3,19.5,24.4,95,9.7,36,Good
2025-08-10,Noida,21,36.8,8,0.35,23.6,26.5,91,10,37,Good
2025-08-10,Gurugram,15,31.9,8,0.3,18.9,24.8,100,9.1,32,Good
2025-08-10,Faridabad,36.4,65.8,13.7,0.56,19.1,25.3,92,6.3,66,Satisfactory
2025-08-10,Ghaziabad,40.6,72,11.7,0.66,18.8,27.3,100,7.5,72,Satisfactory
2025-08-11,Delhi,38.7,64.5,15.1,0.57,21.7,24.9,93,8.7,64,Satisfactory
2025-08-11,Noida,15,31.7,8,0.3,16.8,24.7,95,7.9,32,Good
2025-08-11,Gurugram,40.3,67.1,15.8,0.57,20.5,25.7,100,9.8,67,Satisfactory
2025-08-11,Faridabad,17.8,28.5,8,0.3,23.6,24.2,100,7.7,30,Good
2025-08-11,Ghaziabad,36.9,68.4,15.1,0.64,20.5,24.7,92,6.2,68,Satisfactory
2025-08-12,Delhi,20.2,37.1,8.4,0.3,19,24.4,100,8.1,37,Good
2025-08-12,Noida,31.8,67,9.8,0.53,20.9,25.3,100,8.7,67,Satisfactory
2025-08-12,Gurugram,30.9,51.3,9.5,0.47,16.1,27.2,91,6.2,52,Satisfactory
2025-08-12,Faridabad,21.1,42.5,8,0.36,17.4,25.2,100,5.8,42,Good
2025-08-12,Ghaziabad,19.1,38.8,8,0.34,22.6,26.9,100,5.6,39,Good
2025-08-13,Delhi,39,71.7,14.5,0.61,23.2,25.9,92,8,72,Satisfactory
2025-08-13,Noida,15,28,8,0.3,21.1,27.8,100,8.5,28,Good
2025-08-13,Gurugram,36.8,71.1,11.5,0.48,20.9,24.3,100,7.7,71,Satisfactory
2025-08-13,Faridabad,36,59.6,14.3,0.49,19.6,24.1,100,6.8,60,Satisfactory
2025-08-13,Ghaziabad,21,33.6,8,0.33,19.3,25.7,100,8.5,35,Good
2025-08-14,Delhi,26,54.9,8,0.42,18.1,24.3,100,8.2,55,Satisfactory
2025-08-14,Noida,15,31.4,8,0.3,22.3,25.4,100,6.3,31,Good
2025-08-14,Gurugram,40.3,73.6,12.9,0.55,23.1,24.4,99,7.6,74,Satisfactory
2025-08-14,Faridabad,40.3,75.3,13.6,0.53,21.5,25.8,91,9.9,75,Satisfactory
2025-08-14,Ghaziabad,43.8,72,15.2,0.53,16.8,27.8,100,9.4,73,Satisfactory
2025-08-15,Delhi,29.5,49.5,8.8,0.4,20.4,27.1,100,8.9,50,Good
2025-08-15,Noida,15.8,27.4,8,0.3,22.6,24.2,98,7.9,27,Good
2025-08-15,Gurugram,16.5,26.8,8,0.3,19.6,24.3,100,8.6,28,Good
2025-08-15,Faridabad,34.9,66.6,12.5,0.57,16.1,24.8,100,8.2,67,Satisfactory
2025-08-15,Ghaziabad,24.7,48.5,9.8,0.3,22.8,24.9,100,6,48,Good
2025-08-16,Delhi,18,30.8,8,0.3,20.5,26.4,99,8.1,31,Good
2025-08-16,Noida,32.7,60.9,12.8,0.48,22.6,25.2,100,9.8,61,Satisfactory
2025-08-16,Gurugram,15,28.6,8,0.3,19.5,26.6,93,5.1,29,Good
2025-08-16,Faridabad,22.8,38.1,8,0.3,19.8,24.5,98,9.7,38,Good
2025-08-16,Ghaziabad,33.4,67.5,12.7,0.42,20.6,24.7,100,8.8,68,Satisfactory
2025-08-17,Delhi,15,24.3,8,0.3,21.4,26.4,97,8.6,25,Good
2025-08-17,Noida,15,28.8,8,0.3,19.5,24.1,100,10,29,Good
2025-08-17,Gurugram,35.4,77.4,10.6,0.47,20.8,27.3,91,7.5,77,Satisfactory
2025-08-17,Faridabad,15.8,28,8,0.3,21.2,24.2,100,9.3,28,Good
2025-08-17,Ghaziabad,33.6,62.6,12.5,0.5,22.5,26.6,95,6.1,63,Satisfactory
2025-08-18,Delhi,40.3,86.1,16.3,0.59,16.2,27.3,98,5.7,86,Satisfactory
2025-08-18,Noida,44.1,76.8,15.4,0.74,18.2,24.6,100,9.4,77,Satisfactory
2025-08-18,Gurugram,30.5,60.3,12.5,0.46,21.5,27.4,99,9.4,60,Satisfactory
2025-08-18,Faridabad,42.1,69.7,14.3,0.76,21.3,26,90,8.8,70,Satisfactory
2025-08-18,Ghaziabad,45.6,73.5,15.6,0.62,21.6,25.1,99,5.3,76,Satisfactory
2025-08-19,Delhi,39.4,85.4,14.5,0.68,23.7,26,98,5.1,85,Satisfactory
2025-08-19,Noida,20.2,43.8,8,0.3,22.2,26.6,100,9.6,44,Good
2025-08-19,Gurugram,36.9,63.2,15.2,0.5,18.6,27.3,100,6.8,63,Satisfactory
2025-08-19,Faridabad,19.3,36.4,8,0.33,22.3,26.4,100,6.4,36,Good
2025-08-19,Ghaziabad,40,83.3,13.8,0.67,19,24.1,100,5.7,83,Satisfactory
